2016-01-17,Enovex - Dr. Ike's,0.0
2016-01-17,FirstCare,0.0
2016-01-17,H&H - Dr. Ike's,0.0
2016-01-17,Lyons,0.0
2016-01-17,Pharmacare - Dr. Ike's,638.0
2016-01-17,PrimeCare,0.0
2016-01-17,SBH,0.0
2016-01-17,SMC,30.389999999999997
2016-01-17,TPA,2359.5299999999997
2016-01-18,Braun,24016.01999999999
2016-01-18,Concierge,0.0
2016-01-18,Crestview,0.0
2016-01-18,EasyCare,0.0
2016-01-18,Enovex - Dr. Ike's,0.0
2016-01-18,FirstCare,0.0
2016-01-18,H&H - Dr. Ike's,21829.129999999997
2016-01-18,Lyons,0.0
2016-01-18,Pharmacare - Dr. Ike's,6194.650000000001
2016-01-18,PrimeCare,0.0
2016-01-18,SBH,28582.49
2016-01-18,SMC,35079.78999999999
2016-01-18,TPA,9961.33
2016-01-19,Braun,31951.61999999999
2016-01-19,Concierge,0.0
2016-01-19,Crestview,0.0
2016-01-19,EasyCare,0.0
2016-01-19,Enovex - Dr. Ike's,0.0
2016-01-19,FirstCare,0.0
2016-01-19,H&H - Dr. Ike's,17605.340000000004
2016-01-19,Lyons,0.0
2016-01-19,Pharmacare - Dr. Ike's,13393.819999999998
2016-01-19,PrimeCare,0.0
2016-01-19,SBH,17622.84
2016-01-19,SMC,32469.430000000033
2016-01-19,TPA,9338.190000000002
2016-01-20,Braun,51552.499999999985
2016-01-20,Concierge,0.0
2016-01-20,Crestview,0.0
2016-01-20,EasyCare,0.0
2016-01-20,Enovex - Dr. Ike's,0.0
2016-01-20,FirstCare,0.0
2016-01-20,H&H - Dr. Ike's,17089.370000000003
2016-01-20,Lyons,0.0
2016-01-20,Pharmacare - Dr. Ike's,10659.51
2016-01-20,PrimeCare,0.0
2016-01-20,SBH,57264.05
2016-01-20,SMC,45696.679999999964
2016-01-20,TPA,8900.69
2016-01-21,Braun,19410.320000000003
2016-01-21,Concierge,0.0
2016-01-21,Crestview,0.0
2016-01-21,EasyCare,0.0
2016-01-21,Enovex - Dr. Ike's,0.0
2016-01-21,FirstCare,0.0
2016-01-21,H&H - Dr. Ike's,16655.65
2016-01-21,Lyons,0.0
2016-01-21,Pharmacare - Dr. Ike's,13488.659999999994
2016-01-21,PrimeCare,0.0
2016-01-21,SBH,15887.619999999999
2016-01-21,SMC,44602.18000000002
2016-01-21,TPA,8963.19
2016-01-22,Braun,52144.87000000004
2016-01-22,Concierge,0.0
2016-01-22,Crestview,6885.319999999998
2016-01-22,EasyCare,0.0
2016-01-22,Enovex - Dr. Ike's,0.0
2016-01-22,FirstCare,0.0
2016-01-22,H&H - Dr. Ike's,15820.329999999996
2016-01-22,Lyons,0.0
2016-01-22,Pharmacare - Dr. Ike's,5517.419999999999
2016-01-22,PrimeCare,0.0
2016-01-22,SBH,6308.16
2016-01-22,SMC,75150.84000000001
2016-01-22,TPA,7421.9800000000005
2016-01-23,Braun,7214.449999999999
2016-01-23,Concierge,0.0
2016-01-23,Crestview,3211.4000000000005
2016-01-23,EasyCare,0.0
2016-01-23,Enovex - Dr. Ike's,0.0
2016-01-23,FirstCare,0.0
2016-01-23,H&H - Dr. Ike's,0.0
2016-01-23,Lyons,0.0
2016-01-23,Pharmacare - Dr. Ike's,5062.209999999999
2016-01-23,PrimeCare,0.0
2016-01-23,SBH,0.0
2016-01-23,SMC,0.0
2016-01-23,TPA,0.0
2016-01-24,Braun,0.0
2016-01-24,Concierge,0.0
2016-01-24,Crestview,0.0
2016-01-24,EasyCare,0.0
2016-01-24,Enovex - Dr. Ike's,0.0
2016-01-24,FirstCare,0.0
2016-01-24,H&H - Dr. Ike's,0.0
2016-01-24,Lyons,0.0
2016-01-24,Pharmacare - Dr. Ike's,904.8400000000001
2016-01-24,PrimeCare,0.0
2016-01-24,SBH,0.0
2016-01-24,SMC,503.16
2016-01-24,TPA,3135.5000000000005
2016-01-25,Braun,65391.07000000008
2016-01-25,Concierge,0.0
2016-01-25,Crestview,5897.13
2016-01-25,EasyCare,0.0
2016-01-25,Enovex - Dr. Ike's,0.0
2016-01-25,FirstCare,0.0
2016-01-25,H&H - Dr. Ike's,11733.85
2016-01-25,Lyons,0.0
2016-01-25,Pharmacare - Dr. Ike's,5474.5
2016-01-25,PrimeCare,0.0
2016-01-25,SBH,32715.51
2016-01-25,SMC,50662.24000000003
2016-01-25,TPA,9889.37
2016-01-26,Braun,29914.959999999985
2016-01-26,Concierge,0.0
2016-01-26,Crestview,6658.42
2016-01-26,EasyCare,0.0
2016-01-26,Enovex - Dr. Ike's,0.0
2016-01-26,FirstCare,0.0
2016-01-26,H&H - Dr. Ike's,1977.32
2016-01-26,Lyons,0.0
2016-01-26,Pharmacare - Dr. Ike's,14636.33
2016-01-26,PrimeCare,0.0
2016-01-26,SBH,85764.19000000003
2016-01-26,SMC,60139.91000000003
2016-01-26,TPA,8299.21
2016-01-27,Braun,30412.04
2016-01-27,Concierge,0.0
2016-01-27,Crestview,5582.999999999997
2016-01-27,EasyCare,0.0
2016-01-27,Enovex - Dr. Ike's,0.0
2016-01-27,FirstCare,0.0
2016-01-27,H&H - Dr. Ike's,8268.470000000001
2016-01-27,Lyons,0.0
2016-01-27,Pharmacare - Dr. Ike's,9243.150000000003
2016-01-27,PrimeCare,0.0
2016-01-27,SBH,46823.01000000001
2016-01-27,SMC,41936.33000000003
2016-01-27,TPA,11292.279999999995
2016-01-28,Braun,27216.339999999997
2016-01-28,Concierge,0.0
2016-01-28,Crestview,7394.789999999996
2016-01-28,EasyCare,0.0
2016-01-28,Enovex - Dr. Ike's,0.0
2016-01-28,FirstCare,0.0
2016-01-28,H&H - Dr. Ike's,4761.35
2016-01-28,Lyons,0.0
2016-01-28,Pharmacare - Dr. Ike's,11503.819999999994
2016-01-28,PrimeCare,0.0
2016-01-28,SBH,31338.500000000004
2016-01-28,SMC,35728.08000000001
2016-01-28,TPA,9841.310000000003
2016-01-29,Braun,56007.67000000004
2016-01-29,Concierge,0.0
2016-01-29,Crestview,9511.589999999993
2016-01-29,EasyCare,0.0
2016-01-29,Enovex - Dr. Ike's,0.0
2016-01-29,FirstCare,0.0
2016-01-29,H&H - Dr. Ike's,7543.53
2016-01-29,Lyons,0.0
2016-01-29,Pharmacare - Dr. Ike's,6616.969999999998
2016-01-29,PrimeCare,0.0
2016-01-29,SBH,67488.47
2016-01-29,SMC,28914.197500000028
2016-01-29,TPA,6631.229999999996
2016-01-30,Braun,5905.380000000001
2016-01-30,Concierge,0.0
2016-01-30,Crestview,5550.499999999999
2016-01-30,EasyCare,0.0
2016-01-30,Enovex - Dr. Ike's,0.0
2016-01-30,FirstCare,0.0
2016-01-30,H&H - Dr. Ike's,0.0
2016-01-30,Lyons,0.0
2016-01-30,Pharmacare - Dr. Ike's,8153.850000000001
2016-01-30,PrimeCare,0.0
2016-01-30,SBH,0.0
2016-01-30,SMC,0.0
2016-01-30,TPA,0.0
2016-01-31,Braun,0.0
2016-01-31,Concierge,0.0
2016-01-31,Crestview,0.0
2016-01-31,EasyCare,0.0
2016-01-31,Enovex - Dr. Ike's,0.0
2016-01-31,FirstCare,0.0
2016-01-31,H&H - Dr. Ike's,0.0
2016-01-31,Lyons,0.0
2016-01-31,Pharmacare - Dr. Ike's,784.62
2016-01-31,PrimeCare,0.0
2016-01-31,SBH,0.0
2016-01-31,SMC,0.0
2016-01-31,TPA,1316.1399999999999
2016-02-01,Braun,43942.33000000001
2016-02-01,Concierge,0.0
2016-02-01,Crestview,12843.209999999997
2016-02-01,EasyCare,0.0
2016-02-01,Enovex - Dr. Ike's,0.0
2016-02-01,FirstCare,0.0
2016-02-01,H&H - Dr. Ike's,25221.139999999992
2016-02-01,Lyons,0.0
2016-02-01,Pharmacare - Dr. Ike's,6755.140000000001
2016-02-01,PrimeCare,0.0
2016-02-01,SBH,5292.5999999999985
2016-02-01,SMC,37837.65999999993
2016-02-01,TPA,14224.429999999991
2016-02-02,Braun,61736.75000000003
2016-02-02,Concierge,0.0
2016-02-02,Crestview,17026.46
2016-02-02,EasyCare,0.0
2016-02-02,Enovex - Dr. Ike's,0.0
2016-02-02,FirstCare,0.0
2016-02-02,H&H - Dr. Ike's,8533.499999999998
2016-02-02,Lyons,0.0
2016-02-02,Pharmacare - Dr. Ike's,12331.059999999994
2016-02-02,PrimeCare,0.0
2016-02-02,SBH,6997.66
2016-02-02,SMC,41237.519999999975
2016-02-02,TPA,8439.809999999998
2016-02-03,Braun,37860.31999999998
2016-02-03,Concierge,0.0
2016-02-03,Crestview,17173.8
2016-02-03,EasyCare,0.0
2016-02-03,Enovex - Dr. Ike's,0.0
2016-02-03,FirstCare,0.0
2016-02-03,H&H - Dr. Ike's,10006.48
2016-02-03,Lyons,0.0
2016-02-03,Pharmacare - Dr. Ike's,18556.460000000006
2016-02-03,PrimeCare,0.0
2016-02-03,SBH,6847.64
2016-02-03,SMC,31453.480000000018
2016-02-03,TPA,10118.569999999994
2016-02-04,Braun,42471.05000000002
2016-02-04,Concierge,0.0
2016-02-04,Crestview,16350.779999999988
2016-02-04,EasyCare,0.0
2016-02-04,Enovex - Dr. Ike's,0.0
2016-02-04,FirstCare,0.0
2016-02-04,H&H - Dr. Ike's,13125.640000000003
2016-02-04,Lyons,0.0
2016-02-04,Pharmacare - Dr. Ike's,9828.809999999998
2016-02-04,PrimeCare,0.0
2016-02-04,SBH,26981.370000000003
2016-02-04,SMC,41679.89639999999
2016-02-04,TPA,7656.520000000004
2016-02-05,Braun,57057.99000000002
2016-02-05,Concierge,0.0
2016-02-05,Crestview,18445.739999999987
2016-02-05,EasyCare,0.0
2016-02-05,Enovex - Dr. Ike's,0.0
2016-02-05,FirstCare,0.0
2016-02-05,H&H - Dr. Ike's,12702.610000000004
2016-02-05,Lyons,0.0
2016-02-05,Pharmacare - Dr. Ike's,11838.749999999995
2016-02-05,PrimeCare,0.0
2016-02-05,SBH,11142.669999999998
2016-02-05,SMC,60473.17999999999
2016-02-05,TPA,6687.010000000003
2016-02-06,Braun,7694.87
2016-02-06,Concierge,0.0
2016-02-06,Crestview,6267.260000000003
2016-02-06,EasyCare,0.0
2016-02-06,Enovex - Dr. Ike's,0.0
2016-02-06,FirstCare,0.0
2016-02-06,H&H - Dr. Ike's,0.0
2016-02-06,Lyons,0.0
2016-02-06,Pharmacare - Dr. Ike's,6309.410000000002
2016-02-06,PrimeCare,0.0
2016-02-06,SBH,0.0
2016-02-06,SMC,5.28
2016-02-06,TPA,0.0
2016-02-07,Braun,0.0
2016-02-07,Concierge,0.0
2016-02-07,Crestview,0.0
2016-02-07,EasyCare,0.0
2016-02-07,Enovex - Dr. Ike's,0.0
2016-02-07,FirstCare,0.0
2016-02-07,H&H - Dr. Ike's,0.0
2016-02-07,Lyons,0.0
2016-02-07,Pharmacare - Dr. Ike's,645.0500000000001
2016-02-07,PrimeCare,0.0
2016-02-07,SBH,0.0
2016-02-07,SMC,0.0
2016-02-07,TPA,2429.7999999999997
2016-02-08,Braun,48021.05000000003
2016-02-08,Concierge,0.0
2016-02-08,Crestview,14743.28
2016-02-08,EasyCare,0.0
2016-02-08,Enovex - Dr. Ike's,0.0
2016-02-08,FirstCare,0.0
2016-02-08,H&H - Dr. Ike's,13489.210000000003
2016-02-08,Lyons,0.0
2016-02-08,Pharmacare - Dr. Ike's,8457.880000000001
2016-02-08,PrimeCare,0.0
2016-02-08,SBH,5204.469999999999
2016-02-08,SMC,46428.29000000001
2016-02-08,TPA,11304.560000000009
2016-02-09,Braun,42570.15000000004
2016-02-09,Concierge,0.0
2016-02-09,Crestview,12137.509999999998
2016-02-09,EasyCare,0.0
2016-02-09,Enovex - Dr. Ike's,0.0
2016-02-09,FirstCare,0.0
2016-02-09,H&H - Dr. Ike's,5573.450000000001
2016-02-09,Lyons,0.0
2016-02-09,Pharmacare - Dr. Ike's,16962.56
2016-02-09,PrimeCare,0.0
2016-02-09,SBH,8046.549999999999
2016-02-09,SMC,40961.20999999999
2016-02-09,TPA,10685.590000000004
2016-02-10,Braun,51358.46000000003
2016-02-10,Concierge,0.0
2016-02-10,Crestview,19001.079999999998
2016-02-10,EasyCare,0.0
2016-02-10,Enovex - Dr. Ike's,0.0
2016-02-10,FirstCare,0.0
2016-02-10,H&H - Dr. Ike's,31408.940000000006
2016-02-10,Lyons,0.0
2016-02-10,Pharmacare - Dr. Ike's,11823.809999999998
2016-02-10,PrimeCare,0.0
2016-02-10,SBH,20573.400000000005
2016-02-10,SMC,25660.920000000027
2016-02-10,TPA,9100.150000000003
2016-02-11,Braun,44146.680000000015
2016-02-11,Concierge,0.0
2016-02-11,Crestview,15688.830000000002
2016-02-11,EasyCare,0.0
2016-02-11,Enovex - Dr. Ike's,0.0
2016-02-11,FirstCare,0.0
2016-02-11,H&H - Dr. Ike's,9306.529999999997
2016-02-11,Lyons,0.0
2016-02-11,Pharmacare - Dr. Ike's,14150.070000000002
2016-02-11,PrimeCare,0.0
2016-02-11,SBH,45819.609999999986
2016-02-11,SMC,49246.43999999998
2016-02-11,TPA,7820.980000000002
2016-02-12,Braun,48967.39000000001
2016-02-12,Concierge,0.0
2016-02-12,Crestview,18482.41
2016-02-12,EasyCare,0.0
2016-02-12,Enovex - Dr. Ike's,0.0
2016-02-12,FirstCare,0.0
2016-02-12,H&H - Dr. Ike's,19636.72
2016-02-12,Lyons,0.0
2016-02-12,Pharmacare - Dr. Ike's,10464.36
2016-02-12,PrimeCare,0.0
2016-02-12,SBH,8534.7
2016-02-12,SMC,52431.73999999997
2016-02-12,TPA,6988.25
2016-02-13,Braun,17831.24
2016-02-13,Concierge,0.0
2016-02-13,Crestview,8609.21
2016-02-13,EasyCare,0.0
2016-02-13,Enovex - Dr. Ike's,0.0
2016-02-13,FirstCare,0.0
2016-02-13,H&H - Dr. Ike's,0.0
2016-02-13,Lyons,0.0
2016-02-13,Pharmacare - Dr. Ike's,7381.339999999999
2016-02-13,PrimeCare,0.0
2016-02-13,SBH,0.0
2016-02-13,SMC,0.0
2016-02-13,TPA,0.0
2016-02-14,Braun,0.0
2016-02-14,Concierge,0.0
2016-02-14,Crestview,0.0
2016-02-14,EasyCare,0.0
2016-02-14,Enovex - Dr. Ike's,0.0
2016-02-14,FirstCare,0.0
2016-02-14,H&H - Dr. Ike's,0.0
2016-02-14,Lyons,0.0
2016-02-14,Pharmacare - Dr. Ike's,1042.8300000000002
2016-02-14,PrimeCare,0.0
2016-02-14,SBH,0.0
2016-02-14,SMC,0.0
2016-02-14,TPA,2259.8599999999997
2016-02-15,Braun,53722.23
2016-02-15,Concierge,0.0
2016-02-15,Crestview,17027.05999999999
2016-02-15,EasyCare,0.0
2016-02-15,Enovex - Dr. Ike's,0.0
2016-02-15,FirstCare,0.0
2016-02-15,H&H - Dr. Ike's,722.22
2016-02-15,Lyons,0.0
2016-02-15,Pharmacare - Dr. Ike's,7083.64
2016-02-15,PrimeCare,0.0
2016-02-15,SBH,16098.31
2016-02-15,SMC,23003.199999999997
2016-02-15,TPA,11609.989999999998
2016-02-16,Braun,29505.349999999966
2016-02-16,Concierge,0.0
2016-02-16,Crestview,21074.459999999995
2016-02-16,EasyCare,0.0
2016-02-16,Enovex - Dr. Ike's,0.0
2016-02-16,FirstCare,0.0
2016-02-16,H&H - Dr. Ike's,11543.75
2016-02-16,Lyons,0.0
2016-02-16,Pharmacare - Dr. Ike's,7447.270000000003
2016-02-16,PrimeCare,0.0
2016-02-16,SBH,15593.58
2016-02-16,SMC,34660.37999999999
2016-02-16,TPA,8155.830000000004
2016-02-17,Braun,47997.480000000105
2016-02-17,Concierge,0.0
2016-02-17,Crestview,18511.039999999997
2016-02-17,EasyCare,0.0
2016-02-17,Enovex - Dr. Ike's,0.0
2016-02-17,FirstCare,0.0
2016-02-17,H&H - Dr. Ike's,10337.069999999998
2016-02-17,Lyons,0.0
2016-02-17,Pharmacare - Dr. Ike's,8231.379999999997
2016-02-17,PrimeCare,0.0
2016-02-17,SBH,40119.04000000001
2016-02-17,SMC,21762.330000000013
2016-02-17,TPA,11653.620000000004
2016-02-18,Braun,47487.02000000001
2016-02-18,Concierge,0.0
2016-02-18,Crestview,19562.069999999985
2016-02-18,EasyCare,0.0
2016-02-18,Enovex - Dr. Ike's,0.0
2016-02-18,FirstCare,0.0
2016-02-18,H&H - Dr. Ike's,8552.490000000002
2016-02-18,Lyons,0.0
2016-02-18,Pharmacare - Dr. Ike's,7737.110000000001
2016-02-18,PrimeCare,0.0
2016-02-18,SBH,74587.82000000002
2016-02-18,SMC,30246.770000000037
2016-02-18,TPA,8653.550000000005
2016-02-19,Braun,41707.13999999999
2016-02-19,Concierge,0.0
2016-02-19,Crestview,14267.369999999997
2016-02-19,EasyCare,0.0
2016-02-19,Enovex - Dr. Ike's,0.0
2016-02-19,FirstCare,0.0
2016-02-19,H&H - Dr. Ike's,49858.00000000005
2016-02-19,Lyons,0.0
2016-02-19,Pharmacare - Dr. Ike's,11209.35
2016-02-19,PrimeCare,0.0
2016-02-19,SBH,5389.629999999999
2016-02-19,SMC,66991.63999999997
2016-02-19,TPA,7305.210000000002
2016-02-20,Braun,8111.18
2016-02-20,Concierge,0.0
2016-02-20,Crestview,9006.819999999998
2016-02-20,EasyCare,0.0
2016-02-20,Enovex - Dr. Ike's,0.0
2016-02-20,FirstCare,0.0
2016-02-20,H&H - Dr. Ike's,0.0
2016-02-20,Lyons,0.0
2016-02-20,Pharmacare - Dr. Ike's,5012.18
2016-02-20,PrimeCare,0.0
2016-02-20,SBH,0.0
2016-02-20,SMC,0.0
2016-02-20,TPA,0.0
2016-02-21,Braun,0.0
2016-02-21,Concierge,0.0
2016-02-21,Crestview,0.0
2016-02-21,EasyCare,0.0
2016-02-21,Enovex - Dr. Ike's,0.0
2016-02-21,FirstCare,0.0
2016-02-21,H&H - Dr. Ike's,0.0
2016-02-21,Lyons,0.0
2016-02-21,Pharmacare - Dr. Ike's,2781.01
2016-02-21,PrimeCare,0.0
2016-02-21,SBH,0.0
2016-02-21,SMC,0.0
2016-02-21,TPA,2446.57
2016-02-22,Braun,59496.37000000002
2016-02-22,Concierge,0.0
2016-02-22,Crestview,18685.809999999994
2016-02-22,EasyCare,0.0
2016-02-22,Enovex - Dr. Ike's,0.0
2016-02-22,FirstCare,0.0
2016-02-22,H&H - Dr. Ike's,2025.71
2016-02-22,Lyons,0.0
2016-02-22,Pharmacare - Dr. Ike's,8079.429999999999
2016-02-22,PrimeCare,0.0
2016-02-22,SBH,38490.89
2016-02-22,SMC,38522.99000000002
2016-02-22,TPA,10408.79000000001
2016-02-23,Braun,50571.99000000001
2016-02-23,Concierge,0.0
2016-02-23,Crestview,19589.559999999998
2016-02-23,EasyCare,0.0
2016-02-23,Enovex - Dr. Ike's,0.0
2016-02-23,FirstCare,0.0
2016-02-23,H&H - Dr. Ike's,20485.350000000002
2016-02-23,Lyons,0.0
2016-02-23,Pharmacare - Dr. Ike's,12627.37
2016-02-23,PrimeCare,0.0
2016-02-23,SBH,13810.81
2016-02-23,SMC,45857.23000000004
2016-02-23,TPA,11507.219999999996
2016-02-24,Braun,16553.09
2016-02-24,Concierge,0.0
2016-02-24,Crestview,21810.639999999992
2016-02-24,EasyCare,0.0
2016-02-24,Enovex - Dr. Ike's,0.0
2016-02-24,FirstCare,0.0
2016-02-24,H&H - Dr. Ike's,21748.700000000004
2016-02-24,Lyons,0.0
2016-02-24,Pharmacare - Dr. Ike's,9810.700000000003
2016-02-24,PrimeCare,0.0
2016-02-24,SBH,20956.429999999997
2016-02-24,SMC,45865.48999999996
2016-02-24,TPA,9391.660000000003
2016-02-25,Braun,45613.90000000002
2016-02-25,Concierge,0.0
2016-02-25,Crestview,15122.410000000014
